Student_ID,Age,Gender,University_Year,Major,Attendance_Percentage,Study_Hours_Per_Week,CGPA,Academic_Performance,Programming_Skill,Projects_Completed,Certifications,Hackathons,GitHub_Profile,Internships,Leadership_Experience,LinkedIn_Profile,Resume_Score,Communication_Skills,Teamwork,Problem_Solving,English_Proficiency,Interview_Score,Employability_Score,Placement_Status,Company_Tier,Career_Field,Placement_Mode,Starting_Salary_USD
ST036025,23,Male,Senior,Cybersecurity,68,9,2.53,Poor,5,9,1,5,No,2,Yes,Yes,98,10,10,6,Advanced,65,181.35,Placed,Tier 1,Cybersecurity Analyst,Internship Conversion,100655
ST036026,22,Male,Junior,Computer Science,80,7,2.63,Average,6,8,2,3,Yes,3,No,No,86,7,7,6,Intermediate,69,183.75,Not Placed,No Company,Not Placed,Not Applicable,0
ST036027,19,Female,Senior,Artificial Intelligence,75,20,3.04,Average,9,7,3,6,Yes,3,No,Yes,100,7,4,8,Advanced,87,218.6,Placed,Tier 1,Machine Learning Engineer,Internship Conversion,102655
ST036028,23,Male,Sophomore,Computer Science,71,23,3.04,Average,7,7,2,2,Yes,4,No,No,98,8,6,5,Advanced,77,204.5,Placed,Tier 1,Backend Developer,Campus Placement,73247
ST036029,30,Male,Junior,Software Engineering,90,36,4.0,Excellent,9,10,3,3,Yes,5,No,Yes,100,10,6,9,Advanced,100,263.5,Placed,Tier 1,Software Engineer,Campus Placement,78604
ST036030,22,Female,Junior,Artificial Intelligence,71,25,3.24,Good,8,9,1,4,Yes,5,Yes,Yes,100,10,9,9,Advanced,98,242.1,Placed,Tier 1,AI Engineer,Campus Placement,96194
ST036031,22,Female,Senior,Software Engineering,82,27,3.35,Good,8,6,0,3,Yes,5,No,No,100,10,7,9,Advanced,84,229.25,Placed,Tier 1,Software Engineer,Campus Placement,96141
ST036032,20,Male,Junior,Artificial Intelligence,85,22,3.25,Good,9,11,2,2,Yes,5,No,No,100,9,5,10,Advanced,82,243.75,Not Placed,No Company,Not Placed,Not Applicable,0
ST036033,19,Female,Junior,Computer Science,88,20,3.36,Good,6,8,0,4,Yes,4,No,Yes,94,9,6,7,Advanced,74,207.6,Not Placed,No Company,Not Placed,Not Applicable,0
ST036034,20,Male,Junior,Computer Science,75,17,2.97,Average,7,6,3,5,Yes,4,No,Yes,100,10,6,7,Advanced,79,212.55,Placed,Tier 1,Full Stack Developer,Off-Campus,109425
ST036035,27,Female,Sophomore,Electrical Engineering,86,32,3.48,Good,7,7,0,2,Yes,4,No,Yes,97,7,4,8,Intermediate,75,210.8,Placed,Tier 1,Embedded Systems Engineer,Internship Conversion,103014
ST036036,21,Female,Senior,Data Science,72,22,2.92,Average,6,9,1,3,Yes,5,No,Yes,100,7,5,6,Advanced,63,199.8,Not Placed,No Company,Not Placed,Not Applicable,0
ST036037,20,Female,Junior,Data Science,69,34,3.36,Good,9,10,1,4,Yes,5,No,Yes,100,9,8,9,Advanced,100,248.9,Placed,Tier 1,Data Analyst,Internship Conversion,102741
ST036038,20,Female,Senior,Business Analytics,88,31,3.57,Good,7,5,0,3,Yes,2,No,Yes,79,7,5,7,Intermediate,69,187.75,Placed,Tier 1,Data Analyst,Campus Placement,71458
ST036039,22,Female,Freshman,Computer Science,87,35,3.55,Good,9,11,4,2,Yes,5,Yes,Yes,100,10,6,10,Advanced,100,262.25,Placed,Tier 1,Backend Developer,Campus Placement,95248
ST036040,20,Male,Junior,Cybersecurity,82,9,2.77,Average,6,8,0,3,Yes,4,Yes,Yes,100,10,8,4,Advanced,64,191.55,Not Placed,No Company,Not Placed,Not Applicable,0
ST036041,22,Male,Senior,Electrical Engineering,86,20,3.32,Good,2,3,1,2,Yes,3,Yes,Yes,74,8,7,4,Intermediate,47,150.0,Not Placed,No Company,Not Placed,Not Applicable,0
ST036042,21,Female,Freshman,Artificial Intelligence,86,32,3.39,Good,10,15,2,5,Yes,5,No,Yes,100,8,7,10,Advanced,97,263.35,Placed,Tier 1,Data Scientist,Off-Campus,108491
ST036043,20,Male,Senior,Computer Science,75,18,2.83,Average,6,9,2,0,Yes,4,No,No,100,7,5,6,Advanced,68,197.45,Not Placed,No Company,Not Placed,Not Applicable,0
ST036044,20,Female,Junior,Computer Science,78,21,2.91,Average,6,6,1,2,Yes,4,No,Yes,97,7,5,5,Intermediate,72,190.25,Placed,Tier 1,Backend Developer,Campus Placement,78265
ST036045,19,Female,Sophomore,Software Engineering,63,25,2.85,Average,7,9,2,2,Yes,3,No,No,100,7,6,9,Advanced,74,205.75,Not Placed,No Company,Not Placed,Not Applicable,0
ST036046,21,Female,Freshman,Electrical Engineering,86,23,3.11,Average,5,5,2,2,No,3,Yes,Yes,87,9,7,5,Advanced,66,181.75,Not Placed,No Company,Not Placed,Not Applicable,0
ST036047,20,Male,Sophomore,Electrical Engineering,72,9,2.77,Average,4,11,3,0,No,4,Yes,No,100,8,8,3,Advanced,61,186.55,Placed,Tier 1,Embedded Systems Engineer,Campus Placement,84572
ST036048,23,Male,Sophomore,Artificial Intelligence,83,12,2.83,Average,7,12,2,5,Yes,5,No,Yes,100,8,5,7,Advanced,82,223.45,Placed,Tier 1,AI Engineer,Referral,101522
ST036049,30,Female,Senior,Business Analytics,80,29,3.06,Average,5,7,2,4,No,2,No,Yes,85,7,7,4,Intermediate,54,167.4,Placed,Tier 2,Business Analyst,Campus Placement,48496
ST036050,19,Female,Junior,Computer Science,74,22,2.89,Average,7,10,3,5,No,4,No,Yes,100,7,6,7,Advanced,64,205.85,Placed,Tier 1,Backend Developer,Campus Placement,71647
ST036051,19,Male,Freshman,Computer Science,100,17,3.38,Good,6,9,3,3,Yes,5,No,No,100,7,6,6,Advanced,71,213.7,Not Placed,No Company,Not Placed,Not Applicable,0
ST036052,20,Male,Senior,Data Science,93,27,3.43,Good,8,6,4,7,Yes,4,No,No,100,8,8,8,Advanced,71,218.95,Placed,Tier 1,Data Scientist,Off-Campus,82096
ST036053,18,Male,Junior,Artificial Intelligence,72,21,2.92,Average,7,11,2,4,Yes,4,No,Yes,99,9,8,7,Advanced,76,216.5,Placed,Tier 1,AI Engineer,Off-Campus,80828
ST036054,22,Female,Sophomore,Business Analytics,100,24,3.52,Good,7,7,3,1,No,5,Yes,Yes,100,10,7,7,Advanced,66,221.3,Placed,Tier 1,Data Analyst,Internship Conversion,81427
ST036055,30,Male,Sophomore,Information Technology,96,14,2.98,Average,6,7,3,5,Yes,3,Yes,No,100,8,10,6,Advanced,63,191.7,Not Placed,No Company,Not Placed,Not Applicable,0
ST036056,21,Male,Junior,Data Science,87,26,3.2,Good,7,10,2,3,Yes,4,No,No,98,8,6,10,Advanced,79,223.9,Placed,Tier 1,Data Analyst,Campus Placement,71784
ST036057,24,Female,Sophomore,Computer Science,63,17,2.69,Average,6,8,3,4,Yes,3,Yes,No,95,9,9,5,Advanced,59,185.85,Not Placed,No Company,Not Placed,Not Applicable,0
ST036058,23,Male,Junior,Artificial Intelligence,98,18,3.37,Good,9,12,2,4,Yes,5,Yes,No,100,10,9,8,Advanced,89,249.05,Placed,Tier 1,Machine Learning Engineer,Campus Placement,82502
ST036059,21,Female,Freshman,Software Engineering,84,23,3.34,Good,10,9,0,4,Yes,5,No,Yes,100,9,6,8,Advanced,85,239.6,Placed,Tier 1,DevOps Engineer,Internship Conversion,106104
ST036060,20,Female,Senior,Information Technology,100,20,3.24,Good,6,7,3,2,Yes,3,No,Yes,87,8,4,8,Intermediate,84,206.2,Placed,Tier 1,IT Support Engineer,Internship Conversion,83013
ST036061,20,Male,Freshman,Computer Science,89,12,3.23,Good,10,14,1,5,Yes,5,Yes,Yes,100,10,7,10,Advanced,93,259.45,Placed,Tier 1,Full Stack Developer,Off-Campus,70667
ST036062,22,Male,Freshman,Computer Science,90,29,3.34,Good,7,11,3,1,Yes,4,Yes,Yes,100,9,7,5,Advanced,73,219.1,Placed,Tier 1,Full Stack Developer,Campus Placement,94048
ST036063,22,Female,Junior,Artificial Intelligence,72,20,2.75,Average,7,10,3,1,Yes,4,Yes,Yes,100,10,7,7,Advanced,84,219.75,Placed,Tier 1,Data Scientist,Campus Placement,97964
ST036064,23,Female,Senior,Artificial Intelligence,91,19,3.17,Average,9,15,1,4,Yes,5,Yes,Yes,100,10,9,9,Advanced,79,247.55,Placed,Tier 1,Machine Learning Engineer,Off-Campus,73077
ST036065,21,Male,Freshman,Computer Science,84,27,3.38,Good,8,5,3,3,Yes,4,No,No,100,7,6,8,Advanced,92,223.2,Placed,Tier 1,Software Engineer,Off-Campus,96617
ST036066,21,Female,Junior,Data Science,65,21,2.97,Average,7,8,4,5,Yes,3,No,Yes,100,6,7,7,Intermediate,61,196.05,Not Placed,No Company,Not Placed,Not Applicable,0
ST036067,21,Female,Sophomore,Computer Science,77,19,3.08,Average,8,8,4,2,Yes,4,Yes,No,100,10,8,8,Advanced,95,233.7,Placed,Tier 1,Software Engineer,Campus Placement,74344
ST036068,20,Male,Senior,Data Science,87,21,2.96,Average,7,8,2,2,Yes,3,No,No,100,6,4,7,Intermediate,74,199.4,Placed,Tier 1,Data Scientist,Internship Conversion,85763
ST036069,21,Male,Junior,Computer Science,76,19,2.87,Average,5,8,0,5,Yes,2,Yes,Yes,86,8,8,6,Advanced,56,170.85,Not Placed,No Company,Not Placed,Not Applicable,0
ST036070,21,Male,Senior,Cybersecurity,89,13,2.75,Average,6,8,1,4,Yes,2,Yes,Yes,99,9,8,6,Advanced,76,190.45,Placed,Tier 1,Cybersecurity Analyst,Campus Placement,99757
ST036071,22,Male,Junior,Computer Science,95,40,3.97,Excellent,10,15,3,5,Yes,5,Yes,Yes,100,10,10,10,Advanced,87,272.55,Placed,Tier 1,Backend Developer,Campus Placement,77992
ST036072,23,Female,Senior,Cybersecurity,93,26,3.46,Good,8,9,3,5,Yes,4,Yes,Yes,100,9,9,10,Advanced,93,240.9,Placed,Tier 1,Cybersecurity Analyst,Campus Placement,80747
ST036073,21,Female,Sophomore,Software Engineering,84,23,3.49,Good,10,9,2,5,No,5,No,Yes,100,7,6,10,Advanced,100,252.35,Placed,Tier 1,DevOps Engineer,Campus Placement,90472
ST036074,20,Female,Senior,Data Science,89,18,3.42,Good,8,12,3,2,Yes,5,No,Yes,100,8,8,9,Advanced,78,239.8,Placed,Tier 1,Data Analyst,Internship Conversion,79518
ST036075,22,Male,Senior,Software Engineering,80,24,3.09,Average,10,11,4,4,Yes,5,Yes,Yes,100,10,8,10,Advanced,89,253.85,Placed,Tier 1,DevOps Engineer,Internship Conversion,86790
ST036076,19,Male,Senior,Computer Science,83,17,3.15,Average,7,7,1,3,Yes,3,No,Yes,93,6,7,6,Intermediate,63,189.15,Not Placed,No Company,Not Placed,Not Applicable,0
ST036077,21,Female,Senior,Cybersecurity,92,21,3.1,Average,8,8,1,3,Yes,4,Yes,Yes,100,10,8,9,Advanced,83,225.5,Placed,Tier 1,Cybersecurity Analyst,Internship Conversion,90846
ST036078,23,Female,Senior,Data Science,87,27,3.29,Good,7,7,2,4,Yes,4,No,Yes,98,8,8,8,Advanced,90,220.75,Placed,Tier 1,Data Scientist,Campus Placement,100091
ST036079,21,Other,Freshman,Electrical Engineering,68,18,2.88,Average,4,3,3,0,Yes,2,Yes,Yes,86,7,6,7,Intermediate,60,163.5,Placed,Tier 2,Embedded Systems Engineer,Campus Placement,46587
ST036080,20,Male,Senior,Artificial Intelligence,70,20,3.1,Average,7,7,1,3,Yes,5,No,Yes,100,8,5,6,Advanced,82,214.0,Placed,Tier 1,Machine Learning Engineer,Off-Campus,73808
ST036081,22,Other,Senior,Cybersecurity,75,15,2.54,Poor,8,13,1,5,Yes,4,Yes,Yes,100,10,8,9,Advanced,80,225.6,Placed,Tier 1,Penetration Tester,Internship Conversion,72048
ST036082,21,Male,Sophomore,Software Engineering,84,32,3.41,Good,8,11,3,3,Yes,5,No,No,100,9,4,7,Advanced,80,236.65,Placed,Tier 1,Software Engineer,Campus Placement,90123
ST036083,22,Male,Sophomore,Electrical Engineering,80,32,3.24,Good,6,9,1,3,No,5,No,Yes,100,9,8,5,Advanced,52,201.1,Placed,Tier 1,Embedded Systems Engineer,Campus Placement,71416
ST036084,24,Female,Senior,Electrical Engineering,73,11,2.53,Poor,4,6,1,1,No,3,No,Yes,89,9,7,3,Advanced,71,168.65,Not Placed,No Company,Not Placed,Not Applicable,0
ST036085,21,Male,Sophomore,Software Engineering,91,17,3.16,Average,8,11,0,4,Yes,5,No,Yes,100,7,7,9,Advanced,74,225.4,Placed,Tier 1,DevOps Engineer,Campus Placement,85462
ST036086,21,Male,Freshman,Computer Science,89,15,3.09,Average,8,8,1,5,Yes,4,No,No,94,7,7,6,Advanced,82,211.05,Placed,Tier 1,Backend Developer,Internship Conversion,90174
ST036087,21,Female,Junior,Computer Science,85,11,2.92,Average,8,9,1,1,Yes,4,Yes,No,100,8,9,7,Advanced,83,216.8,Placed,Tier 1,Full Stack Developer,Off-Campus,109072
ST036088,20,Male,Senior,Data Science,75,30,3.06,Average,8,9,0,5,Yes,5,No,Yes,100,8,7,8,Advanced,73,219.4,Placed,Tier 1,Data Analyst,Campus Placement,109718
ST036089,22,Male,Senior,Business Analytics,95,23,3.46,Good,5,5,2,2,No,4,No,Yes,92,7,7,6,Intermediate,65,191.0,Not Placed,No Company,Not Placed,Not Applicable,0
ST036090,22,Male,Junior,Computer Science,99,25,3.78,Excellent,9,8,1,3,Yes,5,Yes,Yes,100,9,7,8,Advanced,94,246.2,Placed,Tier 1,Backend Developer,Campus Placement,70597
ST036091,19,Female,Junior,Data Science,89,13,3.05,Average,8,10,0,2,Yes,5,No,Yes,100,8,5,8,Advanced,77,223.25,Placed,Tier 1,Data Scientist,Campus Placement,92502
ST036092,20,Female,Senior,Software Engineering,69,35,3.27,Good,10,10,0,3,Yes,4,Yes,Yes,100,9,8,9,Advanced,78,234.05,Placed,Tier 1,DevOps Engineer,Internship Conversion,92345
ST036093,19,Male,Freshman,Computer Science,89,29,3.41,Good,8,10,2,5,Yes,3,No,Yes,100,8,7,8,Advanced,71,218.65,Placed,Tier 1,Backend Developer,Campus Placement,108277
ST036094,19,Male,Freshman,Artificial Intelligence,50,23,2.58,Poor,7,12,2,6,No,5,Yes,No,100,8,8,5,Advanced,79,214.2,Placed,Tier 1,AI Engineer,Referral,106824
ST036095,19,Male,Freshman,Software Engineering,64,37,3.08,Average,8,11,3,3,Yes,3,No,Yes,100,8,7,9,Advanced,90,228.7,Placed,Tier 1,DevOps Engineer,Campus Placement,96250
ST036096,21,Female,Sophomore,Software Engineering,91,31,3.27,Good,8,8,2,5,Yes,4,No,Yes,100,8,7,8,Advanced,80,222.05,Placed,Tier 1,Software Engineer,Internship Conversion,76569
ST036097,21,Male,Freshman,Cybersecurity,90,13,3.28,Good,7,9,2,3,Yes,5,No,Yes,100,9,7,9,Advanced,87,232.7,Placed,Tier 1,SOC Analyst,Internship Conversion,100091
ST036098,22,Male,Junior,Data Science,70,18,2.87,Average,6,5,0,3,Yes,2,No,No,79,7,7,6,Intermediate,59,166.25,Not Placed,No Company,Not Placed,Not Applicable,0
ST036099,22,Male,Senior,Information Technology,96,25,3.71,Excellent,8,8,2,6,Yes,5,No,Yes,100,7,9,9,Advanced,88,237.65,Placed,Tier 1,IT Support Engineer,Campus Placement,83195
ST036100,18,Female,Senior,Information Technology,76,18,2.87,Average,7,11,3,4,Yes,5,Yes,Yes,100,10,8,7,Advanced,80,226.55,Placed,Tier 1,Cloud Engineer,Internship Conversion,70137
ST036101,23,Male,Junior,Computer Science,76,15,2.49,Poor,6,8,1,4,Yes,3,Yes,Yes,95,7,6,5,Intermediate,63,177.85,Not Placed,No Company,Not Placed,Not Applicable,0
ST036102,21,Female,Junior,Artificial Intelligence,95,23,3.38,Good,10,12,3,6,Yes,5,No,Yes,100,7,7,9,Advanced,83,247.7,Placed,Tier 1,Machine Learning Engineer,Campus Placement,91996
ST036103,22,Male,Freshman,Information Technology,72,23,2.79,Average,5,8,0,1,Yes,2,Yes,Yes,83,8,6,7,Advanced,66,175.75,Placed,Tier 2,IT Support Engineer,Campus Placement,60293
ST036104,24,Female,Senior,Cybersecurity,67,28,2.89,Average,6,5,0,2,Yes,3,Yes,No,82,9,8,6,Advanced,69,181.45,Placed,Tier 1,Cybersecurity Analyst,Internship Conversion,91755
ST036105,19,Female,Freshman,Computer Science,81,20,3.03,Average,8,7,1,2,Yes,2,No,No,85,6,6,7,Intermediate,69,188.95,Placed,Tier 1,Full Stack Developer,Campus Placement,80961
ST036106,27,Female,Sophomore,Artificial Intelligence,85,5,2.66,Average,4,8,0,5,Yes,4,Yes,Yes,88,10,10,4,Advanced,63,177.8,Placed,Tier 2,Data Scientist,Referral,59473
ST036107,19,Male,Sophomore,Computer Science,100,18,3.54,Good,7,9,4,5,Yes,4,Yes,No,100,10,10,9,Advanced,80,233.1,Placed,Tier 1,Full Stack Developer,Campus Placement,98339
ST036108,22,Male,Freshman,Business Analytics,86,24,3.56,Good,7,6,2,5,Yes,5,Yes,Yes,100,10,10,9,Advanced,95,236.9,Placed,Tier 1,Business Analyst,Internship Conversion,76408
ST036109,20,Male,Freshman,Information Technology,100,21,3.58,Good,8,10,0,2,Yes,5,No,Yes,100,9,5,6,Advanced,72,226.7,Placed,Tier 1,IT Support Engineer,Campus Placement,78202
ST036110,27,Female,Junior,Computer Science,87,26,3.08,Average,8,8,4,9,Yes,5,No,Yes,100,9,9,6,Advanced,95,232.7,Placed,Tier 1,Full Stack Developer,Internship Conversion,85023
ST036111,20,Male,Junior,Information Technology,75,36,3.31,Good,5,8,1,3,Yes,3,No,Yes,84,6,6,7,Intermediate,77,191.85,Not Placed,No Company,Not Placed,Not Applicable,0
ST036112,22,Male,Freshman,Artificial Intelligence,84,20,2.87,Average,8,3,2,2,Yes,1,Yes,Yes,85,9,8,7,Advanced,67,180.05,Placed,Tier 1,Data Scientist,Campus Placement,109503
ST036113,18,Male,Junior,Cybersecurity,80,21,2.97,Average,7,8,2,3,Yes,4,No,Yes,96,8,5,7,Advanced,65,202.85,Placed,Tier 1,Penetration Tester,Campus Placement,83576
ST036114,20,Male,Junior,Computer Science,88,24,3.35,Good,6,9,3,3,Yes,5,Yes,Yes,100,10,8,7,Advanced,70,220.75,Placed,Tier 1,Software Engineer,Campus Placement,86391
ST036115,22,Male,Junior,Artificial Intelligence,91,27,3.47,Good,9,12,1,2,Yes,5,No,Yes,100,9,6,8,Advanced,85,245.05,Placed,Tier 1,Machine Learning Engineer,Internship Conversion,86747
ST036116,19,Female,Freshman,Information Technology,85,16,3.2,Good,6,8,0,1,Yes,4,Yes,Yes,100,10,7,7,Advanced,62,203.0,Placed,Tier 1,IT Support Engineer,Campus Placement,103720
ST036117,19,Male,Sophomore,Computer Science,75,30,3.21,Good,8,11,0,2,Yes,5,No,Yes,100,8,4,6,Advanced,84,227.15,Not Placed,No Company,Not Placed,Not Applicable,0
ST036118,19,Female,Sophomore,Information Technology,91,26,3.49,Good,6,6,0,4,No,4,Yes,No,100,10,9,8,Advanced,76,212.35,Not Placed,No Company,Not Placed,Not Applicable,0
ST036119,20,Female,Sophomore,Information Technology,80,17,2.6,Average,5,6,2,0,No,3,Yes,Yes,92,10,7,3,Advanced,73,179.1,Not Placed,No Company,Not Placed,Not Applicable,0
ST036120,24,Female,Senior,Computer Science,88,21,3.42,Good,8,11,1,4,Yes,5,No,Yes,100,9,7,9,Advanced,88,241.8,Placed,Tier 1,Software Engineer,Campus Placement,80103
ST036121,24,Male,Sophomore,Business Analytics,81,27,3.4,Good,6,5,0,0,Yes,3,No,Yes,90,8,5,8,Advanced,78,198.0,Placed,Tier 1,Data Analyst,Internship Conversion,105640
ST036122,19,Male,Junior,Artificial Intelligence,78,21,2.94,Average,8,11,3,4,Yes,4,Yes,Yes,100,10,7,6,Advanced,89,229.1,Placed,Tier 1,Machine Learning Engineer,Campus Placement,74053
ST036123,19,Male,Junior,Data Science,79,17,2.8,Average,7,7,1,7,Yes,4,No,Yes,100,9,8,5,Advanced,75,201.0,Placed,Tier 1,AI Engineer,Internship Conversion,91776
ST036124,21,Female,Sophomore,Data Science,82,10,2.65,Average,8,10,0,3,Yes,4,No,No,100,7,5,8,Intermediate,80,211.75,Placed,Tier 1,Data Analyst,Internship Conversion,72631
ST036125,22,Male,Freshman,Computer Science,76,21,2.98,Average,5,5,2,0,Yes,3,Yes,No,89,9,7,6,Advanced,79,188.9,Placed,Tier 1,Full Stack Developer,Off-Campus,99208
ST036126,21,Male,Sophomore,Artificial Intelligence,83,7,2.85,Average,6,7,2,4,Yes,4,Yes,Yes,100,10,6,4,Advanced,78,200.75,Placed,Tier 1,Data Scientist,Campus Placement,79673
ST036127,20,Male,Sophomore,Computer Science,84,21,3.42,Good,8,9,1,6,Yes,5,No,No,100,8,8,8,Advanced,94,236.8,Placed,Tier 1,Software Engineer,Campus Placement,90285
ST036128,22,Male,Junior,Computer Science,68,23,2.75,Average,7,9,1,4,Yes,3,Yes,No,100,10,9,8,Advanced,81,210.25,Placed,Tier 1,Backend Developer,Campus Placement,73134
ST036129,20,Female,Junior,Cybersecurity,81,19,3.09,Average,7,10,4,4,Yes,5,No,Yes,100,8,7,6,Advanced,85,225.85,Placed,Tier 1,SOC Analyst,Campus Placement,71672
ST036130,22,Male,Senior,Business Analytics,64,31,2.8,Average,4,7,0,1,No,3,No,No,74,9,7,4,Intermediate,58,164.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST036131,18,Female,Sophomore,Electrical Engineering,89,14,2.9,Average,4,6,0,0,No,2,Yes,Yes,84,7,7,5,Intermediate,57,159.2,Placed,Tier 2,Embedded Systems Engineer,Campus Placement,57748
ST036132,19,Male,Freshman,Computer Science,94,28,3.42,Good,8,9,1,5,Yes,5,No,No,100,8,8,8,Advanced,96,237.8,Placed,Tier 1,Software Engineer,Off-Campus,95854
ST036133,19,Female,Junior,Computer Science,76,12,3.07,Average,6,8,4,3,Yes,5,No,No,100,9,6,7,Advanced,87,222.55,Placed,Tier 1,Software Engineer,Campus Placement,93022
ST036134,21,Female,Junior,Software Engineering,94,5,3.15,Average,8,10,3,5,Yes,5,Yes,Yes,100,7,8,7,Advanced,77,225.25,Placed,Tier 1,DevOps Engineer,Off-Campus,95960
ST036135,18,Female,Sophomore,Computer Science,64,29,2.95,Average,7,10,0,4,No,5,No,Yes,100,8,5,6,Advanced,82,216.25,Placed,Tier 1,Backend Developer,Referral,108196
ST036136,21,Female,Sophomore,Information Technology,79,33,3.18,Average,7,8,3,6,Yes,2,No,Yes,88,7,7,7,Intermediate,79,200.1,Placed,Tier 1,IT Support Engineer,Campus Placement,97884
ST036137,22,Male,Junior,Computer Science,76,17,2.83,Average,7,7,0,5,Yes,2,Yes,Yes,86,8,9,5,Advanced,72,182.25,Not Placed,No Company,Not Placed,Not Applicable,0
ST036138,20,Female,Senior,Computer Science,100,15,3.5,Good,9,8,0,5,Yes,4,Yes,Yes,99,9,8,10,Advanced,81,232.7,Placed,Tier 1,Software Engineer,Campus Placement,89326
ST036139,22,Female,Freshman,Computer Science,73,19,3.26,Good,7,9,2,1,Yes,4,Yes,Yes,100,9,7,9,Advanced,88,227.9,Placed,Tier 1,Software Engineer,Internship Conversion,79460
ST036140,21,Male,Junior,Computer Science,83,18,3.13,Average,8,9,0,6,Yes,5,Yes,Yes,100,9,10,9,Advanced,84,229.95,Placed,Tier 1,Backend Developer,Campus Placement,71560
ST036141,21,Male,Junior,Software Engineering,78,25,3.26,Good,9,10,3,5,Yes,5,Yes,Yes,100,10,9,9,Advanced,98,251.4,Placed,Tier 1,DevOps Engineer,Campus Placement,108723
ST036142,22,Male,Junior,Software Engineering,76,17,2.58,Poor,9,11,0,4,Yes,5,No,Yes,100,6,10,7,Advanced,78,216.7,Placed,Tier 1,DevOps Engineer,Campus Placement,93915
ST036143,22,Female,Junior,Computer Science,92,28,3.46,Good,7,8,2,3,Yes,4,No,Yes,100,8,7,8,Advanced,73,217.4,Placed,Tier 1,Full Stack Developer,Referral,80351
ST036144,23,Female,Junior,Data Science,90,30,3.81,Excellent,9,13,2,6,Yes,5,Yes,Yes,100,10,10,10,Advanced,97,265.65,Placed,Tier 1,Data Analyst,Campus Placement,79494
ST036145,20,Male,Senior,Cybersecurity,99,5,2.93,Average,9,8,4,3,No,4,No,Yes,100,7,6,7,Advanced,76,217.95,Placed,Tier 1,Cybersecurity Analyst,Internship Conversion,75936
ST036146,21,Female,Senior,Computer Science,93,32,3.45,Good,8,6,3,2,Yes,3,No,Yes,100,8,4,8,Advanced,66,210.25,Placed,Tier 1,Software Engineer,Campus Placement,107218
ST036147,23,Male,Freshman,Software Engineering,95,22,3.51,Good,8,10,0,2,Yes,5,No,Yes,100,9,7,8,Advanced,89,238.15,Placed,Tier 1,DevOps Engineer,Campus Placement,77517
ST036148,19,Male,Junior,Computer Science,74,39,3.38,Good,9,12,0,2,Yes,5,No,Yes,100,8,8,9,Advanced,91,245.2,Placed,Tier 1,Software Engineer,Internship Conversion,81693
ST036149,23,Male,Sophomore,Artificial Intelligence,94,19,3.34,Good,6,7,3,2,Yes,3,No,Yes,87,7,6,8,Intermediate,65,196.2,Placed,Tier 1,Machine Learning Engineer,Referral,75308
ST036150,20,Female,Freshman,Cybersecurity,85,5,2.9,Average,6,6,0,2,Yes,4,Yes,Yes,97,10,7,7,Advanced,74,199.6,Not Placed,No Company,Not Placed,Not Applicable,0
ST036151,23,Female,Sophomore,Electrical Engineering,90,38,3.8,Excellent,7,7,0,3,No,3,No,Yes,89,6,7,9,Intermediate,72,206.7,Placed,Tier 1,Embedded Systems Engineer,Referral,71647
ST036152,19,Male,Junior,Artificial Intelligence,80,28,3.16,Average,10,14,4,5,Yes,5,Yes,No,100,8,8,9,Advanced,100,260.4,Placed,Tier 1,AI Engineer,Campus Placement,104453
ST036153,22,Female,Junior,Cybersecurity,77,24,3.17,Average,7,8,0,1,Yes,4,No,No,94,6,6,7,Advanced,71,201.25,Placed,Tier 1,Penetration Tester,Off-Campus,100932
ST036154,22,Male,Senior,Electrical Engineering,68,21,3.04,Average,6,7,1,3,Yes,4,No,Yes,100,7,7,4,Advanced,65,189.6,Placed,Tier 1,Automation Engineer,Off-Campus,77516
ST036155,21,Female,Freshman,Computer Science,82,23,3.22,Good,7,10,2,5,Yes,4,Yes,No,100,10,8,8,Advanced,71,220.8,Placed,Tier 1,Software Engineer,Off-Campus,88426
